id,person_id,purchase_date,retailer,item_description,product_code,master_category_full_name,price,sales_unit,age_group,person_gender,location_id
0bd132aeba879a20a6ff6e7f6b62ca43,d42d8e2adda61f964907136214182e0b,2023-08-25,B,청청원 고구마츄,8801052004723.0,가공식품>과자류>비스킷>스낵,8490,1,4044,0,7
3b41aab631c0786d797fc60a3eead15a,2c5ec60d89789bec6d230c8214ec0732,2023-08-11,B,청정원 까르보나라 파스타소스 (350G),8801052027050.0,가공식품>조미료>드레싱/소스>소스,5580,1,5054,0,7
3b41aab631c0786d797fc60a3eead15a,2c5ec60d89789bec6d230c8214ec0732,2023-08-11,B,청정원 까르보나라 파스타소스 (350G),8801052027050.0,가공식품>조미료>드레싱/소스>소스,5580,1,5054,0,7
4c0dffc72f0be9f77af3d5febcfd9c15,f4bea6e5ffde08b3ecd8599d40916468,2023-09-09,A,박카스맛 젤리 50g,8806011435631.0,가공식품>과자류>사탕류>젤리류,1180,1,3539,1,3
d96247ce165d4114d3c722c8bee8c4c5,543f6f2762fa54ee7232595be1fac28b,2023-09-02,A,처음처럼_640ml_페트,8801152233764.0,가공식품>주류>증류주>소주,2450,1,5054,1,9
8268f97d69abd40351a04bdabe3d2ba1,39d3da392819d64b1ddf7baee2fecc44,2023-09-13,A,피코크 갈아만든 유자,8807920891709.0,가공식품>차류>액상차>유자/모과차,5380,1,4044,0,2
6005eac553020660bc660baf91cf8177,2557eb44725a1af0e9ccaa82362854df,2023-09-12,A,피코크 크랜베리단호,8805684004120.0,가공식품>즉석/편의식품>편의식품>기타편의식품,2180,1,4044,0,7
6005eac553020660bc660baf91cf8177,2557eb44725a1af0e9ccaa82362854df,2023-09-12,A,피코크 크랜베리단호,8805684004120.0,가공식품>즉석/편의식품>편의식품>기타편의식품,2180,1,4044,0,7
6005eac553020660bc660baf91cf8177,2557eb44725a1af0e9ccaa82362854df,2023-09-12,A,피코크 크랜베리단호,8805684004120.0,가공식품>즉석/편의식품>편의식품>기타편의식품,2180,1,4044,0,7
5a1245bc3a05a4c44a42d76da03d9d06,d6a4750e9791c41b59d32c803fb76b80,2023-09-16,A,청정원 까르보나라소,8801052027050.0,가공식품>조미료>드레싱/소스>소스,4480,1,4549,1,7
5a1245bc3a05a4c44a42d76da03d9d06,d6a4750e9791c41b59d32c803fb76b80,2023-09-16,A,청정원 까르보나라소,8801052027050.0,가공식품>조미료>드레싱/소스>소스,4480,1,4549,1,7
f4bcd285d266b373722b7c81eeab86c7,127a32e09b8bb90aa523f6d2215ab909,2023-09-13,A,농심 바나나킥 145g,8801043036658.0,가공식품>과자류>비스킷>스낵,2580,1,4044,0,7
e71ee930e25bd63f58171b9a1c0907eb,ba8371f152e048537512fd3ab51b2eff,2023-09-06,B,롯데 빼빼로 화이트쿠키,8801062012732.0,가공식품>과자류>비스킷>쿠키류,1360,1,3539,0,4
5b0a61ee679d60e26732efe25cafccd6,fbb4b5ff2bcc1b88a309890a15413f6d,2023-09-01,A,피코크 정통방식 훈제,8809385946758.0,가공식품>축산가공식품>햄/소시지(통조림/병제외)>햄,10980,1,5559,0,2
850228244e22534456b876d9a2eb03ee,c97db21d802543092c53b34312ae634f,2023-09-17,B,크라운 콘칩,8801111922517.0,가공식품>과자류>비스킷>스낵,1980,1,4044,0,2
7c5e2b956e9a8e0878b7e25b915273ca,a79abd61a6105da2d0a4eff29903b3df,2023-09-22,A,농심 바나나킥 145g,8801043036658.0,가공식품>과자류>비스킷>스낵,2580,1,3034,0,7
7fa1cb124353e2139f0d3e50476fa6f5,97a7f3c44dc53df70283d535fb4ae678,2023-09-30,B,고래사 꼬치어묵,8809265020158.0,가공식품>즉석/편의식품>즉석/조리식품>즉석국/찌개류,6940,1,5054,0,4
7fa1cb124353e2139f0d3e50476fa6f5,97a7f3c44dc53df70283d535fb4ae678,2023-09-30,B,고래사 꼬치어묵,8809265020158.0,가공식품>즉석/편의식품>즉석/조리식품>즉석국/찌개류,6940,1,5054,0,4
c36f1901bec482297c35dd318d43b305,664761680ec95b536683a9cb66b02a90,2023-09-23,A,피코크 스윗&솔트 팝,8809027553665.0,가공식품>과자류>비스킷>스낵,2480,1,5054,0,9
afca3c24f4103538d5e6a8276bf73385,b4b65862ea8ce5e38cc18c86ae56f6c8,2023-09-29,A,깔루아700ML,7610594253121.0,가공식품>주류>혼성주>리큐르,31400,1,3539,0,6
45015ccdcbae5346240bbbc675ce66dd,468266a2e5f98dbc0262a330094643df,2023-10-01,B,오리온 오감자 그라탕,8801117752804.0,가공식품>과자류>비스킷>스낵,1120,1,5054,0,6
45015ccdcbae5346240bbbc675ce66dd,468266a2e5f98dbc0262a330094643df,2023-10-01,B,오리온 오감자 그라탕,8801117752804.0,가공식품>과자류>비스킷>스낵,1120,1,5054,0,6
081c5e668a575d2cc9b6a8d55a4d6a57,64cbf9c1cb3b2d3804d570d52c26f50a,2023-10-03,B,풀무원 물냉면육수 1인,8801114303931.0,가공식품>조미료>종합조미료>육수,1380,2,3539,1,3
081c5e668a575d2cc9b6a8d55a4d6a57,64cbf9c1cb3b2d3804d570d52c26f50a,2023-10-03,B,풀무원 물냉면육수 1인,8801114303931.0,가공식품>대용식재료>면류>냉면,1380,2,3539,1,3
081c5e668a575d2cc9b6a8d55a4d6a57,64cbf9c1cb3b2d3804d570d52c26f50a,2023-10-03,B,풀무원 물냉면육수 1인,8801114303931.0,가공식품>대용식재료>면류>냉면,1380,2,3539,1,3
53963cc650b657f36ee3b29ca90a336c,3c4d51a3a1153c595b4d82163f1f2c6c,2023-10-02,A,풀무원 치즈떡볶이떡,8801114129142.0,가공식품>빵류/떡류>떡류>기타떡류,4350,1,4044,0,2
4a285844afeb8e6d523771773fcd29c7,a263959ed7607f571112410e4edca5ae,2023-07-22,A,CJ해찬들재래식된장1k,8801007053394.0,가공식품>조미료>장류>된장,8980,2,5054,0,6
4a285844afeb8e6d523771773fcd29c7,a263959ed7607f571112410e4edca5ae,2023-07-22,A,CJ해찬들재래식된장1k,8801007053394.0,가공식품>조미료>장류>된장,8980,2,5054,0,6
5dc3d90de1008874a0ccb12e98f23ec6,dcc296536b4124aa05323a9f4f62371d,2023-07-30,A,TOP 심플리스무스 로,8801037093575.0,가공식품>커피/코코아>액상커피>커피음료,2380,1,3539,0,7
a6078993cd1ef22634ed70b7bd576172,44808ad193344ccbc6f5a35f9a08d50e,2023-09-09,A,CJ해찬들재래식된장1k,8801007053394.0,가공식품>조미료>장류>된장,8980,1,3034,0,6
a6078993cd1ef22634ed70b7bd576172,44808ad193344ccbc6f5a35f9a08d50e,2023-09-09,A,CJ해찬들재래식된장1k,8801007053394.0,가공식품>조미료>장류>된장,8980,1,3034,0,6
dea750739c2f885c47a319520a2eca99,3dc6de05c44ac8c366537e7218e09700,2023-10-09,A,풀무원 치즈떡볶이떡,8801114129142.0,가공식품>빵류/떡류>떡류>기타떡류,4350,1,0,-1,2
9bb72f50ea11a0501f8759030c1c758c,5a59be94b3b92ea953908285bef0ce1c,2023-09-26,A,백화수복_1.8L_병 (공,8801030995401.0,가공식품>주류>증류주>민속주/전통주,10600,1,4549,1,8
cc5259c7fb13e484ed71daf0840a6f84,c7a38deac01be0f906db29122ff61044,2023-09-02,A,하선정쌈무(새콤)350g,8801391102715.0,가공식품>절임/발효식품>절임식품>단무지/쌈무,2480,1,4549,1,8
cc5259c7fb13e484ed71daf0840a6f84,c7a38deac01be0f906db29122ff61044,2023-09-02,A,하선정쌈무(새콤)350g,8801391102715.0,가공식품>절임/발효식품>절임식품>단무지/쌈무,2480,1,4549,1,8
7945d9cc6b37772b4ec2aa04858111df,b4b65862ea8ce5e38cc18c86ae56f6c8,2023-10-14,A,처음처럼페트640ml,8801152233764.0,가공식품>주류>증류주>소주,2450,1,3539,0,9
f3a7d75e9e0fd37aa7dc4005c9be601d,bbd864adc205f57de0fe51ef273e11cd,2023-08-19,A,하선정쌈무(새콤)350g,8801391102715.0,가공식품>절임/발효식품>절임식품>단무지/쌈무,2480,1,6000,1,8
f3a7d75e9e0fd37aa7dc4005c9be601d,bbd864adc205f57de0fe51ef273e11cd,2023-08-19,A,하선정쌈무(새콤)350g,8801391102715.0,가공식품>절임/발효식품>절임식품>단무지/쌈무,2480,1,6000,1,8
5ea1a938a9f6c542ed78e82b8c162e51,85d27da98430580be7df14257d7be647,2023-08-29,A,아이배냇순창한식된장,8809360921091.0,가공식품>수산가공식품>해조류>김,7500,1,0,-1,8
5ea1a938a9f6c542ed78e82b8c162e51,85d27da98430580be7df14257d7be647,2023-08-29,A,아이배냇순창한식된장,8809360921091.0,가공식품>조미료>장류>된장,7500,1,0,-1,8
151d5819868f77849ce3be04661bf212,a9b55ccfe3c40dab53b8c2b041d8f70d,2023-10-24,A,농심 바나나킥 145g,8801043036658.0,가공식품>과자류>비스킷>스낵,2580,1,4044,0,7
69a04de2e972b435ff896a60f930300e,fb90ab5dc52340148551604d2884dc75,2023-09-28,A,크라운콘칩군옥수수맛,8801111922517.0,가공식품>과자류>비스킷>스낵,2380,1,5054,1,2
1c38456633fd2e5752b91c787cf38ab1,8d2f329c7cbbe69f14a6cc83f4f8c3f9,2023-09-23,A,◆맘마밀 가리비와두부,8801121766798.0,가공식품>영유아식품>영유아식>레토르트이유식,2680,1,4044,0,7
c7c934c05a21d567838ea09e22f08237,c44816a6bf18b768c9c485c90590bab3,2023-11-04,A,크라운콘칩군옥수수맛,8801111922517.0,가공식품>과자류>비스킷>스낵,2380,1,4549,0,2
c18dcd1fff42e2be621af417ccc05777,c97db21d802543092c53b34312ae634f,2023-10-29,B,오뚜기 스낵면 소컵,8801045572666.0,가공식품>즉석/편의식품>라면류>봉지라면,850,1,4044,0,3
c18dcd1fff42e2be621af417ccc05777,c97db21d802543092c53b34312ae634f,2023-10-29,B,오뚜기 스낵면 소컵,8801045572666.0,가공식품>즉석/편의식품>라면류>용기라면,850,1,4044,0,3
c18dcd1fff42e2be621af417ccc05777,c97db21d802543092c53b34312ae634f,2023-10-29,B,오뚜기 스낵면 소컵,8801045572666.0,가공식품>즉석/편의식품>라면류>용기라면,850,1,4044,0,3
869ab7ba2717944a26c04e05620eba7c,c38644a5c77ae4f5dc96f502b74d83b7,2023-09-01,A,◆맘마밀 가리비와두부,8801121766798.0,가공식품>영유아식품>영유아식>레토르트이유식,2680,1,3539,0,7
d08680f66d3211d6b832fb61652e8741,d772ba53c7b65af1f1b02267656ee751,2023-11-11,A,CJ해찬들재래식된장1k,8801007053394.0,가공식품>조미료>장류>된장,8980,1,6000,1,6
d08680f66d3211d6b832fb61652e8741,d772ba53c7b65af1f1b02267656ee751,2023-11-11,A,CJ해찬들재래식된장1k,8801007053394.0,가공식품>조미료>장류>된장,8980,1,6000,1,6
db8d09ed79a0b7b4859cd9b122d74277,ff7ee58f392d86415ffa583767c8ccbf,2023-11-10,A,롯데 빼빼로화이트37G,8801062012732.0,가공식품>과자류>비스킷>쿠키류,1360,12,3539,0,4
181912e1e7fa82fc0d66cbe34bbd9e25,083c4eb721113d09a8bdd8dcb2145b52,2023-11-03,A,삼양 사또밥 85G,8801073310636.0,가공식품>과자류>비스킷>스낵,1500,1,5054,0,2
181912e1e7fa82fc0d66cbe34bbd9e25,083c4eb721113d09a8bdd8dcb2145b52,2023-11-03,A,삼양 사또밥 85G,8801073310636.0,가공식품>과자류>비스킷>스낵,1500,1,5054,0,2
a83e5cb2f407e774e7b2be31f30fdc7d,701dc648641ab4828ca451cc26353f04,2023-11-17,A,농심 바나나킥 145g,8801043036658.0,가공식품>과자류>비스킷>스낵,2580,3,4044,0,7
8c2f245945f4dd57a62ce83743f01c9a,e7ac81522d4289bc583634bc08ad7a38,2023-12-08,A,크라시에 가루쿡 초밥,4901551353842.0,가공식품>과자류>기타과자류>기타과자류,5480,2,3539,0,8
aa9f181ce75d951a546b2114694f9b53,bb0660a73b5ace7d5249b3ac3974fc39,2023-11-11,A,청정원 까르보나라소,8801052027050.0,가공식품>조미료>드레싱/소스>소스,5580,1,4549,0,7
aa9f181ce75d951a546b2114694f9b53,bb0660a73b5ace7d5249b3ac3974fc39,2023-11-11,A,청정원 까르보나라소,8801052027050.0,가공식품>조미료>드레싱/소스>소스,5580,1,4549,0,7
89135d655ce4594b8bca5da3595012b2,866232256ab75d484481215b2e36c7a0,2023-11-23,A,백화수복_1.8L_병 (공,8801030995401.0,가공식품>주류>증류주>민속주/전통주,10600,1,4044,0,8
5c488d9104464a2a19dadcedc115c0e3,3c4d51a3a1153c595b4d82163f1f2c6c,2023-10-02,A,풀무원 치즈떡볶이떡,8801114129142.0,가공식품>빵류/떡류>떡류>기타떡류,4350,1,4044,0,2
caf903907be5f6f606a13578cba464ce,5a59be94b3b92ea953908285bef0ce1c,2023-09-26,A,백화수복_1.8L_병 (공,8801030995401.0,가공식품>주류>증류주>민속주/전통주,10600,1,4549,1,8
485ba65b202df7fa56987318648eb167,083c4eb721113d09a8bdd8dcb2145b52,2023-11-03,A,삼양 사또밥 85G,8801073310636.0,가공식품>과자류>비스킷>스낵,1500,1,5054,0,2
485ba65b202df7fa56987318648eb167,083c4eb721113d09a8bdd8dcb2145b52,2023-11-03,A,삼양 사또밥 85G,8801073310636.0,가공식품>과자류>비스킷>스낵,1500,1,5054,0,2
edcc4985076cec6d21154db468b9d0f6,8467422cbbfac129bc186bead1eb6d69,2023-06-29,A,피코크 통흑후추 65g,8809348253572.0,가공식품>조미료>향신료>후추,4780,1,5559,1,4
3158d84a51ebf903bfcff4f91b89da38,13d0f127fd6aaaa259b7c4f4bd56ecc7,2023-06-29,A,◇꼬마 함박스테이크,8809360927505.0,가공식품>영유아식품>영유아식>기타영유아식,5900,1,4044,0,4
8aaa421bbbd41c3523918297a4408374,39a28c81a03f83e6e56114e4aaa85a95,2023-07-14,A,피코크 파슬리 9g,8809242175161.0,가공식품>조미료>향신료>허브가루,4180,1,4044,1,2
95601a58e8ce3130d295b7d0af9534ae,39a28c81a03f83e6e56114e4aaa85a95,2023-07-14,A,피코크 통흑후추 그라,8809348253510.0,가공식품>조미료>향신료>후추,6980,1,4044,1,8
af88dbdf3a8bf26f57f99f3c99ce230c,06ecc0fa9156a83c5017b053e0cc04a7,2023-07-18,A,삼광생와사비100g,8809501160648.0,가공식품>조미료>향신료>와사비,6500,1,3034,0,3
e4e304fac7355e66e4bb5d4b6f059ec4,432c0302524187560aa4e8dfd31d557d,2023-06-26,B,삼양 수타면 (4개입),8801073142770.0,가공식품>즉석/편의식품>라면류>봉지라면,3100,2,5559,1,3
c7f46ab14da850aef5c679806aa18c7a,432c0302524187560aa4e8dfd31d557d,2023-07-17,A,삼양 수타면 120g*4개,8801073142770.0,가공식품>즉석/편의식품>라면류>봉지라면,3100,1,5559,1,3
b68f2bf646714355567451a3cc267aa0,8edbe1852ad9e2046bd090df4a8c55e3,2023-07-07,A,삼광생와사비100g,8809501160648.0,가공식품>조미료>향신료>와사비,6500,1,3539,0,3
a896b5d3c8dd7218e59c65d7b367bb68,daf595f38eaeb3c9765cfe4b10c9ac0d,2023-08-04,A,피코크 통흑후추 그라,8809348253510.0,가공식품>조미료>향신료>후추,6980,1,3034,1,8
e1d7b62ac81717d80b0ba8c6114fc821,1bafd04dae8010150772396ac11bed97,2023-08-12,B,스타벅스 네스프레소 브랙퍼스트 블렌드,7613287186805.0,가공식품>커피/코코아>원두커피>머신캡슐커피,7990,1,3034,0,7
952cae709f9be0e169fc373b00173de8,664761680ec95b536683a9cb66b02a90,2023-08-26,A,삼광생와사비100g,8809501160648.0,가공식품>조미료>향신료>와사비,6980,1,5054,0,3
56e1cda8ff393e3a56616a3686513f44,4b63572a35b36d26031c3a2074304ca1,2023-08-31,A,오션 루비레드 1.89L,31200016300.0,가공식품>음료류>주스>희석과즙음료,3880,1,6000,1,9
6d2451518d60816459f18c1671e08288,e424ccf6b1946b9bfd5025944b740742,2023-07-28,A,졸음번쩍껌울트라80g,8801062874828.0,가공식품>과자류>사탕류>껌류,4780,1,5054,0,5
100e5c29f67cab5fb265dea23dfa17ac,70ef0c1645865f621e0e7d7951dd0eba,2023-09-08,A,말리부 700ml,8410024710960.0,가공식품>주류>혼성주>리큐르,28800,1,3539,1,9
7fa1cb124353e2139f0d3e50476fa6f5,97a7f3c44dc53df70283d535fb4ae678,2023-09-30,B,고래사 꼬치어묵,8809265020158.0,가공식품>어육/연식품류>어육제품류>어묵,6940,1,5054,0,4
b440f1e6192bacd631956ee6263aaf42,4968d8089176994a199cd01749478caa,2023-09-25,A,해초샐러드(200g/팩),2500000212949.0,가공식품>수산가공식품>해조류>기타해조류,2980,1,3034,0,5
d3b7a0354cdf96c89625452ea8ffbe63,41eb0ec150be7f5438846f28f6322fd3,2023-09-02,A,동원 수라 돼지고기,8801047168171.0,가공식품>즉석/편의식품>즉석/조리식품>즉석국/찌개류,6980,2,3034,0,9
681364e0520926f136f05bd7daaeb3ad,f56a0e9e31747d177aa926ea320e8b17,2023-10-03,A,CJ컵반참치마요덮밥,8801007833620.0,가공식품>즉석/편의식품>즉석/조리식품>즉석 죽/밥류,4480,2,4044,1,7
575f4bea4660131c8ac0a4ce804d5c79,e2834cc5aaea62b3d54bd88b847af505,2023-10-09,A,피코크 통흑후추 그라,8809348253510.0,가공식품>조미료>향신료>후추,6980,1,3034,0,8
a281081a62b55e30f1380f34253fafa8,77c96bd142b0c5e7bc67cfe1e6cea09c,2023-11-11,B,CJ 햇반컵반 참치마요덮밥,8801007833620.0,가공식품>즉석/편의식품>즉석/조리식품>즉석 죽/밥류,4480,1,2529,1,7
b94e92c2e68eed913d1c60a9e39a1ab5,5b6c7bcdcf9464255e3151f563db8c72,2023-11-13,A,삼광생와사비100g,8809501160648.0,가공식품>조미료>향신료>와사비,6980,1,3539,0,3
3061d5eee3842c2871ea64dabcb60b28,d5a56401bf5ab3463d28f41554753aa5,2023-11-18,A,스벅브렉퍼스트블렌드,7613287186805.0,가공식품>커피/코코아>원두커피>머신캡슐커피,7990,1,4549,0,7
aafdf0447509abb717996c48cba93183,d5a56401bf5ab3463d28f41554753aa5,2023-11-18,A,삼광생와사비100g,8809501160648.0,가공식품>조미료>향신료>와사비,6980,2,4549,0,3
ae0c0c7a3bf810e78f3c1f8a655ed8ce,83af16a5d7d3c975fc2fdca29141629a,2023-12-20,B,CJ 유기농 콩나물,8801007613482.0,신선식품>농산물>채소류>콩나물,2090,1,4044,0,6
45f874366617483151b9f328f7b1effe,1843e3a2d541284d75c28cd80a3bbb0d,2023-06-25,A,농심 육개장큰사발110,8801043016025.0,가공식품>즉석/편의식품>라면류>용기라면,1160,1,5559,1,3
45f874366617483151b9f328f7b1effe,1843e3a2d541284d75c28cd80a3bbb0d,2023-06-25,A,농심 육개장큰사발110,8801043016025.0,가공식품>즉석/편의식품>라면류>용기라면,1160,1,5559,1,3
4bb24e3683d5c46ceb5ec0db4db30b4a,f56a0e9e31747d177aa926ea320e8b17,2023-06-30,A,롯데 꼬깔콘고소한맛6,8801062380114.0,가공식품>과자류>비스킷>스낵,1360,1,4044,1,3
4bb24e3683d5c46ceb5ec0db4db30b4a,f56a0e9e31747d177aa926ea320e8b17,2023-06-30,A,롯데 꼬깔콘고소한맛6,8801062380114.0,가공식품>과자류>비스킷>스낵,1360,1,4044,1,3
e1ce25df725a478a8490d208ebbd6cfe,d8df0c1ed6ee7dc7feb194fd7e7c274f,2023-07-13,A,CJ비비고군만두450g*2,8801007301648.0,가공식품>즉석/편의식품>냉동대용식>만두류,9480,1,5559,0,9
e1ce25df725a478a8490d208ebbd6cfe,d8df0c1ed6ee7dc7feb194fd7e7c274f,2023-07-13,A,CJ비비고군만두450g*2,8801007301648.0,가공식품>즉석/편의식품>냉동대용식>만두류,9480,1,5559,0,9
e1ce25df725a478a8490d208ebbd6cfe,d8df0c1ed6ee7dc7feb194fd7e7c274f,2023-07-13,A,CJ비비고군만두450g*2,8801007301648.0,가공식품>즉석/편의식품>냉동대용식>만두류,9480,1,5559,0,9
9ab401c765b04599ce787deb8abc354b,802eb54c1f997b8c4c07fb10dedd18e5,2023-07-13,A,롯데 꼬깔콘고소한맛6,8801062380114.0,가공식품>과자류>비스킷>스낵,1360,1,5054,0,3
9ab401c765b04599ce787deb8abc354b,802eb54c1f997b8c4c07fb10dedd18e5,2023-07-13,A,롯데 꼬깔콘고소한맛6,8801062380114.0,가공식품>과자류>비스킷>스낵,1360,1,5054,0,3
8b00552d4605fe28ec27160a3928d09c,8e1683b0e95ae204ac8a181968d53d56,2023-07-17,B,어깨동무 국산콩 청국장 (300G),8803150200434.0,가공식품>조미료>장류>청국장,4990,1,5559,1,6
e55f0e7b5dadfb538d9342b76b1a525e,3dc6de05c44ac8c366537e7218e09700,2023-07-22,A,노브랜드 고춧가루1kg,8809186383103.0,가공식품>조미료>향신료>고추가루,13800,1,0,-1,2
e55f0e7b5dadfb538d9342b76b1a525e,3dc6de05c44ac8c366537e7218e09700,2023-07-22,A,노브랜드 고춧가루1kg,8809186383103.0,가공식품>조미료>향신료>고추가루,13800,1,0,-1,2
7ea2d56a9dc9ee8aef7059c4dead33fe,78d7c5c4f54e5f51eae75b465a2af6d7,2023-07-24,A,해태 포키극세44g,8801019309946.0,가공식품>과자류>비스킷>쿠키류,1360,2,3539,0,8
7ea2d56a9dc9ee8aef7059c4dead33fe,78d7c5c4f54e5f51eae75b465a2af6d7,2023-07-24,A,해태 포키극세44g,8801019309946.0,가공식품>과자류>비스킷>쿠키류,1360,2,3539,0,8
7ea2d56a9dc9ee8aef7059c4dead33fe,78d7c5c4f54e5f51eae75b465a2af6d7,2023-07-24,A,해태 포키극세44g,8801019309946.0,가공식품>과자류>비스킷>쿠키류,1360,2,3539,0,8
7ea2d56a9dc9ee8aef7059c4dead33fe,78d7c5c4f54e5f51eae75b465a2af6d7,2023-07-24,A,해태 포키극세44g,8801019309946.0,가공식품>과자류>사탕류>초콜릿류,1360,2,3539,0,8
3c44b9e5e72c0d5f8616b780dcae53fa,7ccb7d6feeb58714c4a219c23e1807cf,2023-07-24,B,파울라너 (캔),4066600601920.0,가공식품>주류>양조주>맥주,3000,1,3539,0,9
3c44b9e5e72c0d5f8616b780dcae53fa,7ccb7d6feeb58714c4a219c23e1807cf,2023-07-24,B,파울라너 (캔),4066600601920.0,가공식품>주류>양조주>맥주,3000,1,3539,0,9
347419df2b5a30452e0239fffd6babc1,56424fa7d92c5cd06fa4c88f39cd9b4d,2023-07-06,A,목장신선함저지방1L,8801115114338.0,가공식품>유제품>우유>일반우유,3450,2,5054,0,7
347419df2b5a30452e0239fffd6babc1,56424fa7d92c5cd06fa4c88f39cd9b4d,2023-07-06,A,목장신선함저지방1L,8801115114338.0,가공식품>유제품>우유>일반우유,3450,2,5054,0,7
347419df2b5a30452e0239fffd6babc1,56424fa7d92c5cd06fa4c88f39cd9b4d,2023-07-06,A,목장신선함저지방1L,8801115114338.0,가공식품>유제품>우유>일반우유,3450,2,5054,0,7
9a3012736d7090e369eee3c3e00f3324,5b6c7bcdcf9464255e3151f563db8c72,2023-08-30,B,캐나다드라이(토닉워터),8801094953034.0,가공식품>음료류>탄산음료>착향탄산음료,3900,1,3539,0,7
ac8a6f6434546c7084e27ae1770c7df5,2d95894b23ec24c11c898be402269018,2023-08-04,A,농심 육개장큰사발110,8801043016025.0,가공식품>즉석/편의식품>라면류>용기라면,1160,2,3539,0,3
ac8a6f6434546c7084e27ae1770c7df5,2d95894b23ec24c11c898be402269018,2023-08-04,A,농심 육개장큰사발110,8801043016025.0,가공식품>즉석/편의식품>라면류>용기라면,1160,2,3539,0,3
8e823091376cf29400044036bb63d58d,df7a8537fd52b40e33a0d11b3f9f808d,2023-09-16,B,롯데 칸쵸 기획,8801062518234.0,가공식품>과자류>비스킷>스낵,1180,1,5054,0,8
8e823091376cf29400044036bb63d58d,df7a8537fd52b40e33a0d11b3f9f808d,2023-09-16,B,롯데 칸쵸 기획,8801062518234.0,가공식품>과자류>비스킷>쿠키류,1180,1,5054,0,8
8e823091376cf29400044036bb63d58d,df7a8537fd52b40e33a0d11b3f9f808d,2023-09-16,B,롯데 칸쵸 기획,8801062518234.0,가공식품>과자류>비스킷>쿠키류,1180,1,5054,0,8
c26e44eca7b0767aa863c71dfc97beb9,ee3f2712817f2b57dca2ad1b2155bed7,2023-09-23,B,제임슨 스탠다드,5011007003005.0,가공식품>주류>증류주>위스키,32800,1,2529,1,3
8c77ffe76219fcb1c506ee27f781d62c,3dc6de05c44ac8c366537e7218e09700,2023-09-23,A,풀무원정통순두부찌개,8801114143360.0,가공식품>즉석/편의식품>즉석/조리식품>즉석국/찌개류,4500,1,0,-1,8
441fd9c15b5afeb84643dbd70a259a1b,faa138ee6fe33d5692545d876e48f184,2023-09-28,A,◆키요 젤리 딸기50g,8801157900685.0,가공식품>과자류>사탕류>젤리류,1900,1,5054,1,9
a1ed13788542840b306919a17e0dd5f9,e4c03af353926a251dbd8612d0b0b8ed,2023-07-16,A,아침에쥬스사과210*3,8801115336839.0,가공식품>음료류>주스>혼합주스음료,3180,1,6000,1,5
fc700148eb327ca8dba1f06c944be0eb,83af16a5d7d3c975fc2fdca29141629a,2023-10-09,A,CJ백설 설탕(하얀)3kg,8801007102238.0,가공식품>조미료>종합조미료>설탕,6580,1,4044,0,2
f5b2125d33d8cf7f1dc5375618ac8483,432c0302524187560aa4e8dfd31d557d,2023-10-09,B,롯데 칸쵸 기획 (40G*2입),8801062518234.0,가공식품>과자류>비스킷>스낵,1180,1,5559,1,8
f5b2125d33d8cf7f1dc5375618ac8483,432c0302524187560aa4e8dfd31d557d,2023-10-09,B,롯데 칸쵸 기획 (40G*2입),8801062518234.0,가공식품>과자류>비스킷>쿠키류,1180,1,5559,1,8
f5b2125d33d8cf7f1dc5375618ac8483,432c0302524187560aa4e8dfd31d557d,2023-10-09,B,롯데 칸쵸 기획 (40G*2입),8801062518234.0,가공식품>과자류>비스킷>쿠키류,1180,1,5559,1,8
0f682f845ca610622b7a84d81c83d12a,432c0302524187560aa4e8dfd31d557d,2023-09-25,B,큐원 상쾌환 (3G*3개),8801013770155.0,가공식품>건강식품>건강기능식품>건강기능식품,7480,2,5559,1,4
f085da18d62ec73660c0e205bd059f3e,d1c39453d6746225f787d19bd6a83352,2023-10-20,A,해태 포키극세44g,8801019309946.0,가공식품>과자류>비스킷>쿠키류,1180,1,4549,1,8
f085da18d62ec73660c0e205bd059f3e,d1c39453d6746225f787d19bd6a83352,2023-10-20,A,해태 포키극세44g,8801019309946.0,가공식품>과자류>비스킷>쿠키류,1180,1,4549,1,8
f085da18d62ec73660c0e205bd059f3e,d1c39453d6746225f787d19bd6a83352,2023-10-20,A,해태 포키극세44g,8801019309946.0,가공식품>과자류>비스킷>쿠키류,1180,1,4549,1,8
f085da18d62ec73660c0e205bd059f3e,d1c39453d6746225f787d19bd6a83352,2023-10-20,A,해태 포키극세44g,8801019309946.0,가공식품>과자류>사탕류>초콜릿류,1180,1,4549,1,8
4bfadeede46c3a6a27b468c630702da6,da1c9f5577c6d62246eec591a62d6b69,2023-10-21,A,해태 포키극세44g,8801019309946.0,가공식품>과자류>비스킷>쿠키류,1360,2,4044,0,8
4bfadeede46c3a6a27b468c630702da6,da1c9f5577c6d62246eec591a62d6b69,2023-10-21,A,해태 포키극세44g,8801019309946.0,가공식품>과자류>비스킷>쿠키류,1360,2,4044,0,8
4bfadeede46c3a6a27b468c630702da6,da1c9f5577c6d62246eec591a62d6b69,2023-10-21,A,해태 포키극세44g,8801019309946.0,가공식품>과자류>비스킷>쿠키류,1360,2,4044,0,8
4bfadeede46c3a6a27b468c630702da6,da1c9f5577c6d62246eec591a62d6b69,2023-10-21,A,해태 포키극세44g,8801019309946.0,가공식품>과자류>사탕류>초콜릿류,1360,2,4044,0,8
